ts_id,timestamp,req_timestamp,ts_value,station_local_x,station_local_y,station_id,site_name,station_name,station_no,ts_name,ts_shortname,site_no,stationparameter_name,stationparameter_no,ts_unitsymbol,parametertype_name,object_type_shortname,ts_path,river_name,station_diary,ADMINISTRATEUR,CATCHMENT_SIZE,ISIN_COMMUNE,station_gauge_datum,station_gauge_datum_unit,station_status_remark,station_gauge_datum_postfix,SITE_NUMBER_SQL,AD_WITH_THRESHOLD,RESEAUX,ngr_letter,BASSIN_INFOCRUE_NO,DISTHYDRO,admin_level,COD_HYDROGRAPHE,river_code,STATION_NUMBER_SQL,region_district,STATEL,station_gauge_datum_from,WTO_OBJECT,station_status,river_key,station_diary_status,PAYS,GAUGE_DATUM,REGION,BASSIN_INFOCRUE,TYPE_STATION,BASSIN_GESTION_TEXT,PROVINCE,river_id,ObjectDescription,admin_name,BV_DCE,BASSIN_GESTION_WEB,CATEGORIE_COURS_DEAU,STA_PUBINT,hydrounit_name,CODE_POSTAL,hydrounit_title,STABILITE_JAUGE,hydrounit_no,ISIN_LOCALITE,COMMUNE_LOCALITE,ADRESSE,NIVCRU,CENEXT_DCENN,CARTE_IGN,station_elevation,RIVER_SECTION_VNAV_STATION,river_longname
255221010,2026-06-05T10:35:00.000+02:00,,0.502,220742.0,48650.0,12760,Direction de la Gestion hydrologique,CHINY,9541,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/9541/H/Cmd.Rel.Abs.Comp-Alarmes,Moyenne Semois,2006-05-18 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X>,DGH,"738,50 km²",Chiny,304.179,DNG,,DNG,DGH,yes,Direction de la Gestion hydrologique,-,14,District de la Meuse,District,Theys D.,,9541,---,yes,873072000000,Moyenne Semois,Active,,1991-03-21 00:00:00: Active<br>1997-08-23 00:00:00: Inactive<br>1997-09-01 00:00:00: Active,Belgique,304.179,WALLONIE,Moyenne Semois et affluents / 14,Limnimètre,Moyenne Semois,LUXEMBOURG,1450735,"SITUATION 9541112T
Sonde placée dans la rivière

<ACCES>
limnigraphe accessible par un chemin forestier carrossable à 1 km de la route , en rive droite
</ACCES>

<TARAGE>
20251030 - extrapolation
Le sommet de CT est porté de 4.6 à 4.75m, extrapol math du dernier segment.
</TARAGE>

",---,Semois-Chiers / SC,Moyenne Semois,Catégorie 1,,,,,,,,,,,,,,,
176655010,2026-06-05T10:00:00.000+02:00,,0.503,260928.0,161171.0,15273,Direction des Cours d'Eau Non Navigables,Sippenaeken,L6660,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6660/H/Cmd.Rel.Abs.Comp-Alarmes,Gueule,,DCENN,"121,00 km²",,127.414,DNG,Mise en service,DNG,DCENN,,Station appartenant à la DCENN,-,30,District de la Meuse,District,,720311,L6660,---,yes,834624000000,Gueule,Active,720311,1996-06-13 00:00:00: Active,Belgique,127.414,WALLONIE,Affluents de la Basse Meuse / 30,Limnimètre,Gueule,LIEGE,1450393,,---,Meuse aval / MA,Gueule,Catégorie 1,yes,District de la Meuse,4851,MEUSE,Très stable,M,Sippenaeken,Plombières,Evenbaeg,t0/Normal,Centre Liège,35/1,,,
169321010,2026-06-05T10:20:00.000+02:00,,0.165,235528.0,27785.0,14941,Direction des Cours d'Eau Non Navigables,Latour,L6030,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6030/H/Cmd.Rel.Abs.Comp-Alarmes,Vire,,DCENN,"125,00 km²",,205.96,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,20,District de la Meuse,District,,123300,L6030,---,yes,1594771200000,Vire,Active,123300,1983-10-12 00:00:00: Active,Belgique,205.96,WALLONIE,Chiers et affluents / 20,Limnimètre,Chiers,LUXEMBOURG,1450703,,---,Semois-Chiers / SC,Chiers,Catégorie 1,yes,District de la Meuse,6761,MEUSE,Très stable,M,Latour,Virton,Rue des ateliers,t0/Normal,Centre Marche,71/6,,,
194990010,2026-06-05T10:00:00.000+02:00,,0.059,128645.0,142380.0,16006,Direction des Cours d'Eau Non Navigables,Soignies,L8080,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L8080/H/Cmd.Rel.Abs.Comp-Alarmes,Senne,,DCENN,"40,46 km²",,70.14,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la Province du Hainaut,-,5,District de l'Escaut,District,,840270,L8080,---,yes,1451606400000,Senne,Active,840270,2016-05-17 00:00:00: Active,Belgique,70.14,WALLONIE,Senne et affluents / 5,Limnimètre,Senne,HAINAUT,1450651,,---,Senne / SN,Senne,Catégorie 2,yes,District de l'Escaut,7060,ESCOUT,t0/?,E,Soignies,Soignies,Rue de Biamont,t0/Normal,,,,,
165377010,2026-06-05T10:00:00.000+02:00,,0.363,231494.0,124110.0,14767,Direction des Cours d'Eau Non Navigables,Hamoir,L5630,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5630/H/Cmd.Rel.Abs.Comp-Alarmes,Néblon,,DCENN,"76,00 km²",,127.856,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,44,District de la Meuse,District,,643300,L5630,---,yes,1572134400000,Néblon,Active,643300,1976-06-04 00:00:00: Active,Belgique,127.856,WALLONIE,Ourthe moyenne et affluents / 44,Limnimètre,Ourthe moyenne,LIEGE,1450475,,---,Ourthe / OU,Ourthe moyenne,Catégorie 1,yes,District de la Meuse,4180,MEUSE,Très stable,M,Hamoir,Hamoir,Rue du Néblon,t0/Normal,Centre Liège,49/5,,,
235519010,2026-06-05T10:30:00.000+02:00,,0.281,145724.0,131156.0,11909,Direction de la Gestion hydrologique,GOUY,2536,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/2536/H/Cmd.Rel.Abs.Comp-Alarmes,Piéton,2019-01-04 00:00:00: <fin_feuille_limni>,DGH,"16,77 km²",Courcelles,126.096,DNG,<echX=0.2 cm/h><echY=1/10><zeroFeuille=-0.1>,DNG,DGH,no,Direction de la Gestion hydrologique,-,12,District de la Meuse,District,Lefèvre C.,371280,2536,---,yes,694224000000,Piéton,Active,371280,1992-01-01 00:00:00: Active<br>1999-03-26 00:00:00: Inactive<br>1999-09-17 00:00:00: Active,Belgique,126.096,WALLONIE,Affluents de la Basse Sambre / 12,Limnimètre,Basse Sambre (affluents),HAINAUT,1450509,"<ACCES>
En rive gauche, à 50 m de la « confluence » avec le canal Charleroi Bruxelles.
Venant de Godarville, rue du castia et prendre le halage sur 2kms (à droite avant le pont surplombant le canal). Monter à pied le long du pertuis du Piéton, cabine clé DOM.
</ACCES>

<DESCRIPTIF>
La station limnigraphique est sujette à un ressaut. Ce phénomène a été observé pour le première fois le 02/02/1979. Entre 1992 et 1998, il ne se manifeste pas.
</DESCRIPTIF>",---,Sambre / SA,Basse Sambre (affluents),Catégorie 2,,,,,,,,,,,,,,,
182369010,2026-06-05T10:00:00.000+02:00,,0.361,219736.0,106657.0,15520,Direction des Cours d'Eau Non Navigables,Marche-en-Famenne,L7120,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7120/H/Cmd.Rel.Abs.Comp-Alarmes,Marchette,,DCENN,"48,88 km²",,174.697,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,44,District de la Meuse,District,,629300,L7120,---,yes,1071792000000,Marchette,Active,629300,2003-12-19 00:00:00: Active,Belgique,174.697,WALLONIE,Ourthe moyenne et affluents / 44,Limnimètre,Ourthe moyenne,LUXEMBOURG,1450457,,---,Ourthe / OU,Ourthe moyenne,Catégorie 2,yes,District de la Meuse,6900,MEUSE,t0/?,M,Marche-en-Famenne,Marche-en-Famenne,Route de Marche,t0/Normal,Centre Marche,54/8,,,
173969010,2026-06-05T10:20:00.000+02:00,,0.419,234474.0,29038.0,15151,Direction des Cours d'Eau Non Navigables,Virton,L6440,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6440/H/Cmd.Rel.Abs.Comp-Alarmes,Ton,,DCENN,"89,00 km²",,207.254,DNG,Mise en service,DNG,DCENN,,Station appartenant à la DCENN,-,20,District de la Meuse,District,,121911,L6440,---,yes,682128000000,Ton,Active,121911,1991-08-14 00:00:00: Active,Belgique,207.254,WALLONIE,Chiers et affluents / 20,Limnimètre,Chiers,LUXEMBOURG,1450677,,---,Semois-Chiers / SC,Chiers,Catégorie 1,yes,District de la Meuse,6760,MEUSE,Stable,M,Virton,Virton,La Cour Marchal,t0/Normal,Centre Marche,71/2,,,
183459010,2026-06-05T10:00:00.000+02:00,,0.355,136257.0,97061.0,15571,Direction des Cours d'Eau Non Navigables,Grandrieu,L7210,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7210/H/Cmd.Rel.Abs.Comp-Alarmes,Thure,,DCENN,"19,30 km²",,188.39,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,9,District de la Meuse,District,,352300,L7210,---,yes,1293840000000,Thure,Active,352300,2004-09-08 00:00:00: Active,Belgique,188.39,WALLONIE,Affluents de la Haute Sambre / 9,Limnimètre,Haute Sambre (affluents),HAINAUT,1450669,,---,Sambre / SA,Haute Sambre (affluents),Catégorie 2,yes,District de la Meuse,6470,MEUSE,t0/?,M,Grandrieu,Sivry-Rance,Rue des Saints,t0/Normal,Centre Mons,57/1,,,
346512010,2026-06-05T10:00:00.000+02:00,,0.235,169586.0,113278.0,3640097,Direction des Cours d'Eau Non Navigables,Scry,L8750,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L8750/H/Cmd.Rel.Abs.Comp-Alarmes,Ruisseau de Nefsée,,DCENN,"0,00 km²",,208.187,DNG,Mise en service,DNG,,yes,Station appartenant à la Province de Namur,-,,,District,,384661,,---,yes,1614556800000,Ruisseau de Nefsée,Active,384661,2021-03-01 00:00:00: Active,,208.187,,,Limnimètre,Basse Sambre (affluents),,5681875,,---,,,Catégorie 2,no,District de la Meuse,,MEUSE,t0/?,M,Mettet,Mettet,,,,,,,
234114010,2026-06-05T10:30:00.000+02:00,,0.663,166766.0,155585.0,11833,Direction de la Gestion hydrologique,BIERGES,1046,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/1046/H/Cmd.Rel.Abs.Comp-Alarmes,Dyle,2018-07-05 00:00:00: <codeur_seul><br>1980-11-21 00:00:00: <echX=0.2 cm/h><echY=1/10><zeroFeuille=0.5><br>2017-01-01 00:00:00: <fin_feuille_limni><br>1981-09-23 00:00:00: <echX=0.2 cm/h><echY=1/10>,DGH,"310,19 km²",Wavre,42.009,DNG,<echX=0.2 cm/h><echY=1/5>,DNG,DGH,yes,Direction de la Gestion hydrologique,-,6,District de l'Escaut,District,Lefèvre C.,854280,1046,---,yes,343612800000,Dyle,Active,854280,1968-06-17 00:00:00: Active,Belgique,42.009,WALLONIE,Dyle et affluents / 6,Limnimètre,Dyle,BRABANT WALLON,1450351,"<ACCES>
Via la sortie n°6 de l'E411, en direction de Bruxelles, se garer au parking SportsDirect.com ; appareil en RD à l'aval du pont-route.
</ACCES>


",---,Dyle-Gette / DG,Dyle,Catégorie 1,,,,,,,,,,,,,,,
242514010,2026-06-05T10:35:00.000+02:00,,0.724,268078.442,147118.802,12201,Direction de la Gestion hydrologique,EUPEN,6387,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/6387/H/Cmd.Rel.Abs.Comp-Alarmes,Vesdre,2025-01-01 00:00:00: <Z_coffret_telem=><bas_coffret_telem=0.2>,DGH,,Eupen,259.112,DNG,<sonde=OTT PLS>,DNG,DGH,no,Direction de la Gestion hydrologique,-,38,District de la Meuse,District,Smiejkowski M.,560260,6387,---,yes,1698405300000,Vesdre,Active,560260,2005-11-29 00:00:00: Active<br>2023-09-04 06:20:00: Inactive<br>2023-10-27 11:15:00: Active,Belgique,259.112,WALLONIE,Vesdre et affluents / 38,Limnimètre,Vesdre,LIEGE,1450697,"<SITUATION >
Situé quelques centaines de mètres en aval de la confluence Helle-Vesdre.
</SITUATION >


<HISTORIQUE >
Le 04/09/2023, le seuil (de la section limni) a été démonté sur décision du gestionnaire du cours d'eau.
Ancienne position : longitude 6.03798326 (Y 147082.00) - latitude 50.6224385 (X  )
</HISTORIQUE >


<TARAGE>
20260304
La crue du 22/2/26 a montré que l'extrapolation faite le 19/1/26 surestimait les débits au-delà de 1.5m.
Le sommet de courbe a donc été revu en passant de 1.55m à 4.55m, en visant le sommet de courbe de 2023.
</TARAGE>",---,Vesdre / VE,Vesdre,Catégorie 1,,,,,,,,,,,,,,,
249313010,2026-06-05T10:30:00.000+02:00,,0.24,155334.0,104153.0,12492,Direction de la Gestion hydrologique,WALCOURT-VOGENEE,7812,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/7812/H/Cmd.Rel.Abs.Comp-Alarmes,Ry d'Yves,2025-01-01 00:00:00: <Z_coffret_telem=3.06><bas_coffret_telem=0.2><br>2017-01-01 00:00:00: <fin_feuille_limni><br>1998-11-17 00:00:00: Rétrécissement prise d'eau pour diminuer remous.,DGH,"87,07 km²",Walcourt,169.316,---,<echX=0.2 cm/h><echY=1/10><limni=OTT X>,,DGH,no,Direction de la Gestion hydrologique,-,10,District de la Meuse,District,Lefèvre C.,363501,7812,---,yes,837648000000,Ry d'Yves,Active,363501,1996-07-18 00:00:00: Active,Belgique,169.316,WALLONIE,Eau d'heure et affluents / 10,Limnimètre,Eau d'heure,NAMUR,1450633,"<ACCES>
Au pont entre Walcourt et Vogenee Accès par rue des Genêts.
</ACCES>

<DESCRIPTIF>
Section naturelle, mis à part l’enrochement de 1998; il y a débordement en crue, parfois de l’envasement ; le puits plonge directement dans l’eau ; il n’y a pas d’algue en été.
Une sonde de température mesure l'air sous le boîtier du répondeur et une autre la température de l'eau en rivière, à la prise d’eau.
</DESCRIPTIF>


",---,Sambre / SA,Eau d'heure,Catégorie 1,,,,,,,,,,,,,,,
171051010,2026-06-05T10:00:00.000+02:00,,0.863,238860.0,41190.0,15019,Direction des Cours d'Eau Non Navigables,Etalle,L6180,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6180/H/Cmd.Rel.Abs.Comp-Alarmes,Semois,,DCENN,"123,86 km²",,330.586,DNG,Mise en service,DNG,DCENN,,Station appartenant à la DCENN,-,18,District de la Meuse,District,,160100,L6180,---,yes,715305600000,Semois,Active,160100,1992-09-01 00:00:00: Active,Belgique,330.586,WALLONIE,Haute Semois et affluents / 18,Limnimètre,Haute Semois,LUXEMBOURG,1450649,Présence d'algues en été,---,Semois-Chiers / SC,Haute Semois,Catégorie 1,yes,District de la Meuse,6740,MEUSE,Instable,M,Etalle,Etalle,Présence d'algues en été,t0/Normal,Centre Marche,68/6,,,
379300010,2026-06-05T10:35:00.000+02:00,,0.603,261562.768,145782.416,8570434,Direction de la Gestion hydrologique,DOLHAIN,6353,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur sonde,H_sonde,m,H,GN_STATION,DGH/6353/H_sonde/Cmd.Rel.Abs.Comp-Alarmes,Vesdre,2025-01-01 00:00:00: <Z_coffret_telem=6.220><bas_coffret_telem=0.2>,DGH,,Limbourg,204.037,DNG,<sonde=OTT PLS>,DNG,DGH,no,Direction de la Gestion hydrologique,-,38,District de la Meuse,District,Smiejkowski M.,560260,6353,---,yes,1697760000000,Vesdre,Active,560260,2023-10-20 10:20:00: Active,Belgique,204.037,WALLONIE,Vesdre et affluents / 38,Limnimètre,,LIEGE,1450697,"<ACCES>
Se trouve sur le pont de dolhain près de la rue des écoles, sur le côté amont, en rive gauche. 
</ACCES>


<TARAGE>
20260119 - extrapolation
Le sommet de CT a été revu arbitrairement : de 1.3 à 2m - 205 m³/s
</TARAGE>

",---,Vesdre / VE,Vesdre,,,,,,,,,,,,,,,,
169941010,2026-06-05T10:00:00.000+02:00,,0.718,277217.0,99906.0,14971,Direction des Cours d'Eau Non Navigables,Reuland,L6080,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6080/H/Cmd.Rel.Abs.Comp-Alarmes,Ulf,,DCENN,"57,00 km²",,351.178,DNG,Mise en service,DNG,DCENN,,Station appartenant à la DCENN,-,42,District du Rhin,District,,504541,L6080,---,yes,683856000000,Ulf,Active,504541,1991-09-03 00:00:00: Active,Belgique,351.178,WALLONIE,Our et affluents / 42,Limnimètre,Our,LIEGE,1450691,,---,Moselle / ML,Our,Catégorie 1,yes,District du Rhin,4790,RHIN,Instable,R,Reuland,Burg-Reuland,Weweler,t0/Normal,Centre Liège,56/7,,,
171371010,2026-06-05T10:00:00.000+02:00,,0.193,219790.0,34463.0,15032,Direction des Cours d'Eau Non Navigables,Villers-devant-Orval,L6220,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6220/H/Cmd.Rel.Abs.Comp-Alarmes,Marge,,DCENN,"82,00 km²",,191.442,DNG,Mise en service,DNG,DCENN,,Station appartenant à la DCENN,-,20,District de la Meuse,District,,126501,L6220,---,yes,721526400000,Marge,Active,126501,1992-11-12 00:00:00: Active,Belgique,191.442,WALLONIE,Chiers et affluents / 20,Limnimètre,Chiers,LUXEMBOURG,1450461,,---,Semois-Chiers / SC,Chiers,Catégorie 1,yes,District de la Meuse,6823,MEUSE,Stable,M,Villers-devant-Orval,Florenville,Rue de Margny,t0/Normal,Centre Marche,70/4,,,
252510010,2026-06-05T10:30:00.000+02:00,,0.49,213816.0,94208.0,12640,Direction de la Gestion hydrologique,JEMELLE,8527,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/8527/H/Cmd.Rel.Abs.Comp-Alarmes,Lhomme,2007-04-05 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X><br>1990-01-01 00:00:00: <echX=0.291667 cm/h><echY=1/5><limni=RITTMEYER><br>2025-01-01 00:00:00: <Z_coffret_telem=4.606><bas_coffret_telem=0.2><br>2022-04-13 00:00:00: <sonde=OTT PLS><br>2022-09-13 09:15:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X>,DGH,"274,37 km²",Rochefort,186.876,DNG,<date_1ere_data>,DNG,DGH,yes,Direction de la Gestion hydrologique,-,27,District de la Meuse,District,Theys D.,230210,8527,---,yes,1663060500000,Lhomme,Active,230210,1969-01-01 00:00:00: Active,Belgique,186.876,WALLONIE,Lhomme et affluents / 27,Limnimètre,Lhomme,NAMUR,1450443,"<SITUATION>
La sonde de température 8527112T est placée dans la rivière.
La sonde de température 8527122T est placée sous abri.
</SITUATION>

<ACCES>
Limnigraphe en rive gauche, en aval du pont en pierre.
</ACCES>


<HISTORIQUE>

13/04/2022
Suite aux dégâts causés par la crue de juillet 2021, INFRABEL refait les berges.
Le limnigraphe a dû être démonté provisoirement et a été remplacé par une sonde à pression PLS.
Cette sonde se trouve environ 800m en aval du limni. Coordonnées GPS : 50.161393     5.260967

13/09/2022
Cette sonde PLS a été démontée et le puits limnigraphique a été remis en service.
Suite à la restauration de la berge, il n'a pas été possible de réinstaller la sonde de température de l'eau.
La mesure de température de l'air est restée opérationnelle.

</HISTORIQUE>


",---,Lesse / LE,Lhomme,Catégorie 1,,,,,,,,,,,,,,,
165015010,2026-06-05T10:20:00.000+02:00,,0.374,238786.0,27460.0,14751,Direction des Cours d'Eau Non Navigables,Ruette,L5600,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5600/H/Cmd.Rel.Abs.Comp-Alarmes,Vire,,DCENN,"104,00 km²",,215.01,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,20,District de la Meuse,District,,123300,L5600,---,yes,1532044800000,Vire,Active,123300,1975-07-01 00:00:00: Active,Belgique,215.01,WALLONIE,Chiers et affluents / 20,Limnimètre,Chiers,LUXEMBOURG,1450703,,---,Semois-Chiers / SC,Chiers,Catégorie 1,yes,District de la Meuse,6760,MEUSE,Stable,M,Ruette,Virton,Rue Grande,t0/Normal,Centre Marche,71/6,,,
201534010,2026-06-05T10:40:00.000+02:00,,0.039,161006.0,109416.0,1964142,Direction des Cours d'Eau Non Navigables,Thy-le-Bauduin,L8590,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L8590/H/Cmd.Rel.Abs.Comp-Alarmes,Thyria,,DCENN,,,196.462,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la Province de Namur,-,10,District de la Meuse,District,,364300,L8590,---,yes,1588204800000,Thyria,Active,364300,2020-04-30 00:00:00: Active,Belgique,196.462,WALLONIE,Eau d'heure et affluents / 10,Limnimètre,Eau d'heure,NAMUR,1450673,,---,Sambre / SA,Eau d'heure,Catégorie 2,yes,District de la Meuse,5621,MEUSE,t0/?,M,Thy-le-Bauduin,Florennes,Rue du Tienne 36,,,,,,
356934010,2026-06-05T10:00:00.000+02:00,,0.209,201126.0,132843.0,3640093,Direction des Cours d'Eau Non Navigables,Seilles,L8710,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L8710/H/Cmd.Rel.Abs.Comp-Alarmes,Velaine,,DCENN,"0,00 km²",,0.0,---,Mise en service,,,yes,Station appartenant à la Province de Namur,-,,,District,,466431,,---,yes,1672790400000,Velaine,Active,466431,2021-03-01 00:00:00: Active,,0.0,,,Limnimètre,Meuse Moyenne aval (affluents),,5681887,,---,,,Catégorie 2,no,District de la Meuse,,MEUSE,t0/?,M,Seilles,Andenne,,,,,,,
238955010,2026-06-05T10:35:00.000+02:00,,2.41,243197.0,160314.0,12055,Direction de la Gestion hydrologique,LIXHE Bief Amont,5447,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/5447/H/Cmd.Rel.Abs.Comp-Alarmes,Basse Meuse,2017-01-05 00:00:00: <fin_feuille_limni><br>2006-09-21 00:00:00: <echX=0.2 cm/h><echY=1/10><zeroFeuille=1><limni=OTT X>,DGH,,Visé,52.0,DNG,<echX=0.291667 cm/h><echY=1/10><limni=RITTMEYER>,DNG,DGH,no,Direction de la Gestion hydrologique,-,31,District de la Meuse,District,Smiejkowski M.,,5447,---,yes,362966400000,Basse Meuse,Active,,1981-07-03 00:00:00: Active,Belgique,52.0,WALLONIE,Basse Meuse / 31,Limnimètre,Basse Meuse (NA),LIEGE,1450277,"<ACCES>
EN 600 M EN AMONT DU BARRAGE DE LIXHE.A 250 M EN AVAL DU PONT SNCB SUR LA MEUSE. RIVE DROITE.
</ACCES>",---,Meuse aval / MA,Basse Meuse (NA),Navigable,,,,,,,,,,,,,,,
167747010,2026-06-05T10:00:00.000+02:00,,0.317,251735.0,91991.0,14876,Direction des Cours d'Eau Non Navigables,Houffalize,L5930,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5930/H/Cmd.Rel.Abs.Comp-Alarmes,Ourthe Orientale,,DCENN,"179,00 km²",,326.562,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,45,District de la Meuse,District,,612230,L5930,---,yes,1490659200000,Ourthe Orientale,Active,612230,1979-02-27 00:00:00: Active,Belgique,326.562,WALLONIE,Ourthe supérieure et affluents / 45,Limnimètre,Ourthe supérieure,LUXEMBOURG,1450499,"Mire déplacée en 1992, - Section aval aménagée (élargie) en 2007-2008, - Mire déplacée en juillet 2011, - Mire déplacée en mars 2017.",---,Ourthe / OU,Ourthe supérieure,Catégorie 1,yes,District de la Meuse,6660,MEUSE,Très stable,M,Houffalize,Houffalize,"Mire déplacée en 1992, - Section aval aménagée (élargie) en 2007-2008, - Mire déplacée en juillet 2011, - Mire déplacée en mars 2017.",t0/Normal,Centre Marche,60/4,,,
192542010,2026-06-05T10:00:00.000+02:00,,0.33,211748.0,132797.0,15896,Direction des Cours d'Eau Non Navigables,Marchin (bis),L7870,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7870/H/Cmd.Rel.Abs.Comp-Alarmes,Hoyoux,,DCENN,"248,83 km²",,87.69,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,35,District de la Meuse,District,,473250,L7870,---,yes,1388534400000,Hoyoux,Active,473250,2014-02-25 00:00:00: Active,Belgique,87.69,WALLONIE,Hoyoux et affluents / 35,Limnimètre,Hoyoux,LIEGE,1450433,,---,Meuse aval / MA,Hoyoux,Catégorie 1,yes,District de la Meuse,4570,MEUSE,t0/?,M,Marchin,Marchin,Rue Duresse,t0/Normal,Centre Liège,,,,
173525010,2026-06-05T10:00:00.000+02:00,,0.243,190600.0,74600.0,15133,Direction des Cours d'Eau Non Navigables,Gedinne,L6400,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6400/H/Cmd.Rel.Abs.Comp-Alarmes,Houille,,DCENN,"52,00 km²",,308.76,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,28,District de la Meuse,District,,202200,L6400,---,yes,677894400000,Houille,Active,202200,1991-06-26 00:00:00: Active,Belgique,308.76,WALLONIE,Affluents de la Haute Meuse / 28,Limnimètre,Houille,NAMUR,1450429,,---,Meuse amont / MM,Houille,Catégorie 1,yes,District de la Meuse,5575,MEUSE,Très stable,M,Gedinne,Gedinne,Rue A. Marchal,t0/Normal,Centre Namur,63/4,,,
